GaiaEDR3,Gmag,BPmag,WDprob,Dist50,Abs_V,BV_Color
4.6914E+18,15.9774,16.081,1,0.04584,12.67117696,0.1036
4.91714E+18,17.4104,17.4962,1,0.10139,12.38042438,0.0858
5.04187E+18,18.8014,19.2039,0.999,0.07915,14.3091454,0.4025
4.06776E+17,13.5352,13.4365,0.933,0.03836,10.61580701,-0.0987
2.58519E+18,14.3546,14.4579,0.866,0.02926,12.02322839,0.1033
4.91115E+18,18.6198,18.8834,0.999,0.10012,13.6171958,0.2636
3.17446E+17,19.2478,19.5778,0.999,0.09251,14.4168566,0.33
2.5586E+18,20.3395,20.9222,0.966,0.11294,15.07526108,0.5827
3.9637E+17,14.9631,14.8624,0.983,0.08327,10.36065718,-0.1007
5.04223E+18,20.1451,20.9964,0.912,0.08181,15.58106804,0.8513
5.01647E+18,16.6498,16.8687,1,0.0383,13.73380613,0.2189
3.158E+17,15.8168,15.7726,0.989,0.08636,11.13523683,-0.0442
5.0169E+18,15.6906,15.6887,0.885,0.05581,11.95703989,-0.0019
2.95514E+17,15.4801,15.4574,1,0.05708,11.69768018,-0.0227
4.91086E+18,18.7554,18.9546,1,0.10185,13.71559483,0.1992
5.04191E+18,20.8464,21.0883,0.85,0.11696,15.5062132,0.2419
2.45168E+18,19.7656,20.1289,0.996,0.08647,15.08127271,0.3633
2.47698E+18,18.5425,18.8866,0.983,0.06714,14.40759332,0.3441
2.94988E+17,19.3615,19.7914,0.998,0.09995,14.36258601,0.4299
5.03596E+18,20.7694,21.6781,0.766,0.10865,15.58925135,0.9087
2.48073E+18,14.9118,14.8589,1,0.05907,11.05496515,-0.0529
5.00969E+18,15.2454,15.2097,0.848,0.05377,11.59269982,-0.0357
2.56486E+18,19.287,19.8654,0.998,0.08368,14.67389164,0.5784
5.00801E+18,18.4799,18.9033,1,0.05657,14.71696911,0.4234
5.01657E+18,20.7015,20.9144,0.988,0.07254,16.39861224,0.2129
2.46776E+17,18.0901,18.5965,0.98,0.04618,14.76783036,0.5064
3.96963E+17,17.7743,18.2788,1,0.03818,14.86512038,0.5045
4.6862E+18,16.6167,16.764,1,0.05685,12.84304765,0.1473
2.89975E+17,18.9226,19.3633,0.997,0.07296,14.60717587,0.4407
2.48398E+18,20.4478,20.7886,0.977,0.11836,15.08177522,0.3408
2.88287E+17,16.6864,16.7546,1,0.07487,12.31486083,0.0682
3.15687E+17,17.6475,17.7911,1,0.08342,13.04114907,0.1436
5.03718E+18,18.8124,19.0511,0.999,0.09258,13.97981412,0.2387
4.12666E+17,17.5434,17.7652,0.977,0.04828,14.12456369,0.2218
2.51002E+18,19.7528,20.1765,0.999,0.10789,14.58789403,0.4237
5.03506E+18,18.5486,18.9814,0.999,0.06311,14.5481091,0.4328
5.04393E+18,15.3252,15.2356,0.874,0.08438,10.69400239,-0.0896
2.58531E+18,16.2,16.1538,1,0.09891,11.22379899,-0.0462
5.01651E+18,17.9145,18.1118,0.992,0.06236,13.93996947,0.1973
2.4517E+18,19.3107,19.222,0.717,0.10345,14.23704752,-0.0887
4.12913E+17,18.7832,19.0252,0.999,0.10034,13.77582952,0.242
4.71085E+18,18.5163,18.6725,1,0.09969,13.52304202,0.1562
5.31635E+17,18.7777,19.119,0.999,0.07884,14.29396692,0.3413
5.03519E+18,17.4947,17.6239,1,0.06626,13.38844284,0.1292
4.91001E+18,19.1782,19.43,0.999,0.10287,14.1167563,0.2518
4.71204E+18,19.7302,20.1172,0.999,0.08771,15.01495444,0.387
2.95238E+17,19.7182,20.0929,0.989,0.09374,14.85857525,0.3747
4.63069E+18,18.0869,18.271,1,0.07034,13.85088818,0.1841
4.63069E+18,18.373,18.6397,1,0.06949,14.16338844,0.2667
3.18936E+17,20.0976,20.4151,0.999,0.10598,14.97148042,0.3175
2.56495E+18,18.2079,18.4069,1,0.10189,13.16724219,0.199
2.55832E+18,16.9813,16.9901,0.994,0.09868,12.0101543,0.0088
2.95832E+17,18.6259,19.0237,1,0.06883,14.43701115,0.3978
5.35511E+17,19.8311,20.3882,0.999,0.10461,14.73323399,0.5571
4.91266E+18,18.8741,19.1588,1,0.09137,14.07008188,0.2847
5.03588E+18,16.3658,16.3957,1,0.06708,12.23283473,0.0299
3.97046E+17,19.8691,20.5261,0.986,0.10573,14.74810884,0.657
5.19421E+17,16.2826,16.2715,1,0.09178,11.46885973,-0.0111
3.98673E+17,15.0048,15.0547,1,0.0387,12.06624517,0.0499
5.04374E+18,19.8028,20.3028,0.963,0.10246,14.75002824,0.5
9.60957E+16,19.4752,20.0554,0.99,0.08925,14.72215888,0.5802
2.4508E+18,20.3524,20.9259,0.956,0.09572,15.44738655,0.5735
9.62178E+16,17.4475,17.6392,1,0.05127,13.89818341,0.1917
3.03164E+17,19.9592,20.7257,0.969,0.07184,15.67736838,0.7665
2.56668E+18,16.6292,16.6375,0.994,0.10101,11.60737814,0.0083
5.01178E+18,19.8339,20.4249,0.968,0.06807,15.66912125,0.591
5.0353E+18,19.0466,19.2789,0.999,0.09287,14.20722277,0.2323
2.56001E+18,17.1538,17.1488,0.843,0.0786,12.67668727,-0.005
3.23903E+17,18.9273,19.1673,0.999,0.10259,13.87177485,0.24
2.5583E+18,17.5568,17.6903,1,0.09508,12.66635413,0.1335
5.08997E+17,20.0944,20.6126,0.994,0.09828,15.13207426,0.5182
2.55989E+18,16.8523,16.839,0.882,0.07383,12.51113566,-0.0133
4.71087E+18,20.0096,20.5386,0.999,0.10515,14.90055361,0.529
2.50973E+18,20.2348,20.6542,0.931,0.09621,15.31869893,0.4194
5.32212E+17,18.9811,19.5306,0.999,0.06608,14.88074983,0.5495
2.45336E+18,17.613,17.7814,1,0.07168,13.33601002,0.1684
2.55991E+18,20.4698,20.7372,0.967,0.11083,15.24651333,0.2674
2.58854E+18,19.9024,20.4864,0.953,0.10362,14.82518206,0.584
2.55874E+18,14.661,14.6528,0.811,0.04781,11.26340628,-0.0082
3.03362E+17,20.0852,20.5643,0.993,0.10031,15.07847885,0.4791
2.55822E+18,19.5969,19.9679,0.966,0.10751,14.43965569,0.371
2.56667E+18,20.6842,21.3877,0.844,0.10471,15.5842592,0.7035
5.34758E+17,18.2696,18.6159,1,0.05928,14.40505903,0.3463
4.90995E+18,19.6353,20.1066,0.999,0.0927,14.79990133,0.4713
3.98685E+17,20.5795,20.9731,0.552,0.10314,15.51236436,0.3936
5.12975E+17,19.3038,19.7755,0.999,0.077,14.87134637,0.4717
5.12975E+17,19.2418,19.7685,0.999,0.08025,14.71957479,0.5267
4.95856E+18,20.1026,20.4803,0.999,0.10584,14.97935084,0.3777
4.69879E+18,18.7634,18.9905,0.999,0.09163,13.95321157,0.2271
3.48346E+17,19.0222,19.3669,0.999,0.09851,14.0547984,0.3447
2.4808E+18,18.187,18.3147,1,0.0787,13.70712634,0.1277
2.45184E+18,16.9762,17.0125,1,0.08414,12.35118746,0.0363
2.58618E+18,19.0152,19.236,0.999,0.09954,14.02521182,0.2208
2.89248E+17,17.1293,17.1083,1,0.10099,12.10790814,-0.021
2.48079E+18,20.1141,20.5856,1,0.10976,14.91187951,0.4715
4.12839E+17,16.6677,16.6725,0.999,0.05086,13.13581822,0.0048
2.48078E+18,20.191,20.6703,0.972,0.0661,16.0899927,0.4793
2.58571E+18,17.3173,17.3961,1,0.08549,12.65772341,0.0788
2.57271E+18,19.0248,19.3565,0.999,0.09171,14.21271653,0.3317
2.58887E+18,16.9014,17.0521,1,0.07919,12.40804829,0.1507
2.45345E+18,20.4675,20.6973,0.979,0.10234,15.41727294,0.2298
4.91262E+18,18.0648,18.6427,0.977,0.03873,15.12456252,0.5779
3.22578E+17,18.6676,19.1282,1,0.06294,14.67296631,0.4606
2.57272E+18,17.5841,17.8772,1,0.04907,14.13001971,0.2931
4.95847E+18,19.6629,20.1398,0.999,0.08975,14.89772771,0.4769
2.4646E+18,19.0976,19.3886,0.999,0.07922,14.60342581,0.291
2.50974E+18,19.5206,19.8968,0.998,0.10553,14.40372031,0.3762
5.13997E+18,15.6824,15.6797,1,0.06811,11.5163456,-0.0027
4.91243E+18,15.4946,15.5425,1,0.04746,12.11296133,0.0479
5.35557E+17,17.9119,18.0531,1,0.06774,13.75767404,0.1412
5.03765E+18,18.4663,18.8394,1,0.07289,14.15296025,0.3731
2.45776E+18,14.21,14.2174,0.904,0.03275,11.63394348,0.0074
5.02276E+18,18.3206,18.8236,0.966,0.05187,14.74601876,0.503
2.95779E+17,18.9551,19.2172,0.999,0.09224,14.13050353,0.2621
3.49027E+17,19.3632,19.9334,0.997,0.08423,14.735866,0.5702
4.91614E+18,18.7706,19.0799,0.999,0.07125,14.50667566,0.3093
4.05628E+17,19.1792,19.4281,0.999,0.10165,14.14366309,0.2489
3.99259E+17,18.5846,18.7297,0.999,0.08605,13.91084563,0.1451
5.13319E+17,16.9382,16.9424,1,0.09308,12.09391813,0.0042
5.01139E+18,17.9773,18.3803,0.989,0.04793,14.57426286,0.403
2.45056E+18,18.3839,18.6646,1,0.06686,14.25806814,0.2807
2.55865E+18,17.8779,18.1267,1,0.06182,13.922255,0.2488
2.89033E+17,19.1988,19.4363,0.943,0.08346,14.5914081,0.2375
2.48454E+18,16.506,16.6761,1,0.03573,13.74083492,0.1701
3.16274E+17,18.8007,19.4273,0.954,0.05152,15.24082073,0.6266
2.45059E+18,15.2272,15.255,0.989,0.04584,11.92097696,0.0278
3.99603E+17,19.3322,19.921,0.997,0.07547,14.94332825,0.5888
4.61706E+18,20.7123,21.6124,0.62,0.10948,15.51562606,0.9001
2.95599E+17,20.1401,20.6071,0.641,0.11708,14.79768643,0.467
2.57361E+18,16.3808,16.3693,1,0.09758,11.43399593,-0.0115
3.47941E+17,19.7854,20.1653,0.999,0.10629,14.65293796,0.3799
5.09563E+17,17.1121,17.1743,0.915,0.10087,12.0932899,0.0622
2.50881E+18,19.3721,19.6154,0.998,0.09645,14.45058884,0.2433
2.48052E+18,12.7443,12.9226,0.661,0.01262,12.23900323,0.1783
2.48133E+18,20.7718,21.4663,0.579,0.09605,15.85931315,0.6945
3.50508E+17,15.5444,15.5413,1,0.08158,10.9864815,-0.0031
4.95547E+18,19.7424,20.1568,0.999,0.09646,14.82066371,0.4144
2.59255E+18,20.1014,20.7926,0.992,0.10511,14.99317982,0.6912
5.09163E+17,18.4281,18.6636,1,0.08497,13.78177191,0.2355
5.13988E+18,15.5282,15.6347,0.923,0.02438,13.59303149,0.1065
4.93028E+18,19.0455,19.6803,0.999,0.05409,15.37991509,0.6348
4.71131E+18,18.7283,19.0283,0.999,0.07534,14.34317192,0.3
5.03767E+18,19.6732,19.9561,0.999,0.07055,15.43071491,0.2829
4.61796E+18,15.6938,15.844,0.99,0.03133,13.21399803,0.1502
4.06268E+17,16.9799,16.9374,1,0.08526,12.32617336,-0.0425
2.48121E+18,16.3544,16.4205,0.999,0.07044,12.11530326,0.0661
2.92455E+17,15.9158,15.7588,0.993,0.08111,11.37042799,-0.157
2.5893E+18,14.8485,14.9849,0.965,0.02268,13.07028475,0.1364
4.78496E+18,20.0831,20.1658,0.98,0.06227,16.11170567,0.0827
2.47933E+18,20.413,20.5003,0.962,0.10203,15.36936057,0.0873
4.96054E+18,17.1532,17.1732,1,0.09493,12.2661826,0.02
2.47933E+18,18.6601,18.9713,1,0.08954,13.90001455,0.3112
3.02144E+17,16.3449,16.3703,0.987,0.0764,11.92943321,0.0254
5.03735E+18,18.7948,18.9592,1,0.10234,13.74457294,0.1644
5.01228E+18,19.4025,19.6956,0.999,0.098,14.44636962,0.2931
5.12904E+17,19.9337,20.4563,0.999,0.10772,14.77221828,0.5226
5.1913E+17,18.8821,19.2125,0.999,0.07223,14.58851193,0.3304
3.03508E+17,19.0532,19.3427,0.999,0.09765,14.10483876,0.2895
5.03907E+18,20.0717,20.7628,0.991,0.10135,15.04258123,0.6911
4.81709E+18,19.9061,20.3577,1,0.10539,14.79210298,0.4516
4.9175E+18,20.6328,20.6858,0.955,0.10967,15.43236078,0.053
4.08982E+17,19.6848,20.0202,0.999,0.10414,14.59671213,0.3354
5.01075E+18,19.5522,20.1045,0.999,0.081,15.00977491,0.5523
3.99171E+17,19.9221,20.4402,0.996,0.10728,14.76950618,0.5181
5.11668E+17,19.9302,20.5373,0.994,0.0895,15.17108482,0.6071
2.46524E+18,19.7837,20.2316,0.998,0.10763,14.6240333,0.4479
5.01033E+18,17.4557,17.7246,0.989,0.08111,12.91032799,0.2689
2.92722E+17,16.4909,16.4843,1,0.09455,11.61259233,-0.0066
3.50498E+17,20.0766,20.7275,0.973,0.10686,14.93252415,0.6509
4.91152E+18,14.8564,14.7662,0.953,0.06927,10.65367406,-0.0902
2.57357E+18,17.211,17.279,1,0.07887,12.7264408,0.068
4.71895E+18,16.7332,16.7182,1,0.08093,12.1926523,-0.015
3.17634E+17,18.8721,19.0425,0.999,0.10185,13.83229483,0.1704
5.14043E+18,19.8623,20.6041,0.989,0.06837,15.6879721,0.7418
4.63158E+18,18.4076,18.5922,1,0.0835,13.79916762,0.1846
4.06284E+17,18.6706,18.74,0.759,0.06561,14.58574981,0.0694
5.02323E+18,20.621,21.0791,0.904,0.10065,15.6069311,0.4581
5.03736E+18,19.5167,20.099,0.999,0.10076,14.50025921,0.5823
5.14041E+18,19.8105,20.3679,0.999,0.10434,14.71824584,0.5574
5.02165E+18,19.1068,19.6719,0.999,0.06732,14.96607946,0.5651
3.0386E+17,19.2879,19.5371,0.997,0.08718,14.58581568,0.2492
2.47924E+18,20.3013,20.5945,0.977,0.11567,14.98519632,0.2932
3.02304E+17,18.7228,19.2092,0.999,0.0601,14.82842764,0.4864
2.45277E+18,20.5648,20.6652,0.939,0.10906,15.37647253,0.1004
3.18066E+17,17.3463,17.5417,0.99,0.05913,13.48726061,0.1954
2.56043E+18,19.9361,20.3687,0.999,0.10563,14.8171636,0.4326
5.60569E+17,14.8965,14.8821,0.933,0.07474,10.52873453,-0.0144
5.01239E+18,18.1639,18.3321,1,0.07334,13.83719547,0.1682
3.03958E+17,18.8471,19.0841,0.999,0.09113,14.04879315,0.237
2.90602E+17,17.3746,17.5011,1,0.0735,13.0431633,0.1265
5.72488E+17,13.1233,13.0441,0.855,0.0271,10.95845355,-0.0792
5.12894E+17,16.9983,17.0635,1,0.09958,12.00743939,0.0652
4.05442E+17,17.6333,16.9525,0.506,0.09669,12.7063922,-0.6808
2.56855E+18,16.5945,16.61,1,0.07811,12.13096681,0.0155
4.63691E+18,15.6725,15.6591,1,0.06142,11.73095094,-0.0134
4.95896E+18,20.4348,20.6461,0.972,0.114,15.15027574,0.2113
2.45402E+18,20.7703,21.1312,0.929,0.10704,15.6225695,0.3609
5.59766E+17,17.9393,18.008,1,0.08777,13.22256951,0.0687
2.57167E+18,19.6404,20.0757,0.999,0.09533,14.74425203,0.4353
5.01027E+18,19.1686,19.4412,0.999,0.09341,14.31663314,0.2726
2.50873E+18,20.7944,20.8237,0.602,0.10815,15.62426738,0.0293
4.95427E+18,16.4501,16.4363,1,0.09128,11.64822184,-0.0138
4.69767E+18,18.488,18.806,0.998,0.06332,14.48029547,0.318
2.46523E+18,20.4839,20.9553,0.889,0.10106,15.46100353,0.4714
2.56203E+18,18.8379,19.4161,0.99,0.05467,15.14915463,0.5782
4.71598E+18,17.3246,17.4598,1,0.07997,12.80996452,0.1352
9.46169E+16,19.0991,19.4459,0.989,0.07612,14.6916061,0.3468
5.09523E+17,18.4242,18.4667,0.568,0.09417,13.55463715,0.0425
9.54982E+16,19.6413,20.1615,0.999,0.08737,14.93448832,0.5202
5.14234E+18,17.374,17.7431,0.981,0.04004,14.36152966,0.3691
5.02158E+18,19.4568,19.8454,0.999,0.10155,14.42340036,0.3886
2.90532E+17,19.1841,19.7705,0.997,0.07137,14.91652152,0.5864
4.96219E+18,14.3494,14.2459,0.771,0.05834,10.51956788,-0.1035
2.56859E+18,17.3964,17.7553,0.967,0.03981,14.39643911,0.3589
4.69842E+18,13.6966,13.9429,0.822,0.00972,13.75826868,0.2463
5.02366E+18,16.8191,16.7673,1,0.09848,11.8523598,-0.0518
4.95406E+18,17.3117,17.4053,1,0.0772,12.8736135,0.0936
4.76154E+18,19.8487,20.3405,0.999,0.09824,14.88725823,0.4918
3.47249E+17,18.9906,19.1655,0.989,0.09176,14.17733298,0.1749
2.48097E+18,18.6191,19.0384,1,0.06519,14.54819509,0.4193
5.72385E+17,20.4271,21.0408,0.943,0.08123,15.87851773,0.6137
2.46724E+18,20.2919,20.8623,0.941,0.10547,15.17625527,0.5704
2.58749E+18,17.5769,17.706,1,0.08578,12.90996979,0.1291
4.07967E+17,17.6157,17.618,0.879,0.09313,12.77025199,0.0023
9.55471E+16,20.6995,22.3114,0.523,0.08487,16.05572899,1.6119
4.63081E+18,18.3474,18.6525,0.991,0.10232,13.29759734,0.3051
2.46726E+18,18.4306,18.8189,1,0.05428,14.75740081,0.3883
4.63776E+18,19.3399,19.7176,0.999,0.09683,14.40985034,0.3777
4.96226E+18,20.3634,20.7665,0.999,0.10781,15.20010477,0.4031
5.19938E+17,18.8571,19.0975,0.999,0.0901,14.08347605,0.2404
3.50435E+17,17.0285,17.1027,1,0.09455,12.15019233,0.0742
3.19367E+17,19.7291,20.1791,0.977,0.08422,15.10202381,0.45
2.50958E+18,20.7212,20.7104,0.742,0.11202,15.47472216,-0.0108
5.62133E+17,18.2179,18.4678,1,0.07563,13.8244295,0.2499
4.69855E+18,20.0779,20.6461,0.983,0.08866,15.33926137,0.5682
4.91764E+18,19.714,20.1497,0.999,0.06638,15.60381376,0.4357
5.02523E+18,17.9819,18.1093,1,0.06855,13.8018627,0.1274
5.02239E+18,16.5416,16.5869,1,0.0845,11.90731646,0.0453
3.03629E+17,20.1407,20.4072,0.772,0.09946,15.15245773,0.2665
5.13556E+18,17.1871,17.2076,1,0.06998,12.96223031,0.0205
3.50326E+17,20.5316,21.0437,0.921,0.11559,15.21699868,0.5121
3.03638E+17,14.7447,14.8322,0.714,0.03662,11.9261083,0.0875
2.46365E+18,16.8057,17.029,0.994,0.04384,13.59634727,0.2233
2.90678E+17,17.1118,17.2397,1,0.0612,13.17804289,0.1279
4.69894E+18,20.2469,20.436,0.983,0.11086,15.02302563,0.1891
5.11293E+17,20.1595,20.6166,0.999,0.09849,15.19253931,0.4571
2.57526E+18,17.3089,17.3703,1,0.102,12.26589914,0.0614
4.71291E+18,17.9878,18.1185,1,0.06605,13.88843589,0.1307
3.57272E+17,19.6265,20.3824,0.963,0.08276,15.03739759,0.7559
5.13572E+18,19.2343,19.8537,0.998,0.06525,15.16139742,0.6194
5.05978E+17,19.8215,20.3698,0.999,0.10123,14.79495382,0.5483
3.02389E+17,17.9546,18.3991,0.986,0.04068,14.90769528,0.4445
2.56138E+18,19.2875,19.709,0.999,0.10099,14.26610814,0.4215
2.57173E+18,20.1481,20.4753,0.998,0.11106,14.92031165,0.3272
4.95913E+18,20.3372,20.7945,0.979,0.10968,15.13656279,0.4573
2.46011E+18,16.9439,17.1447,1,0.04481,13.68702528,0.2008
5.01044E+18,18.4959,18.8842,1,0.06847,14.31839836,0.3883
5.142E+18,19.0097,19.3862,0.999,0.08079,14.47291196,0.3765
4.91319E+18,18.7795,18.9876,1,0.10174,13.74204133,0.2081
2.46534E+18,17.5651,17.7104,1,0.07182,13.283873,0.1453
9.8036E+16,18.7264,19.0946,0.998,0.0526,15.12147128,0.3682
3.50797E+17,18.5111,18.7511,0.999,0.08882,13.76854616,0.24
2.58799E+18,19.5183,19.89,0.981,0.08219,14.9442051,0.3717
3.57457E+17,16.9922,17.1137,0.987,0.05667,13.22543394,0.1215
9.83818E+16,18.8646,19.0667,0.999,0.09704,13.92984606,0.2021
3.41864E+18,20.6474,20.8667,0.584,0.10588,15.52333034,0.2193
5.03798E+18,19.6076,20.1674,0.993,0.08043,15.08050966,0.5598
9.80929E+16,15.0356,15.1187,0.929,0.02651,12.91855136,0.0831
3.49421E+17,18.6505,18.8758,0.999,0.1009,13.63104417,0.2253
4.71869E+18,18.5041,18.729,1,0.09934,13.51847922,0.2249
3.05233E+17,18.9428,19.3025,0.998,0.08855,14.20685717,0.3597
5.60415E+17,19.4719,19.8482,0.998,0.09739,14.52932817,0.3763
4.95947E+18,18.3896,18.6568,1,0.07807,13.9271791,0.2672
3.05121E+17,19.8025,20.2495,0.997,0.09718,14.86461553,0.447
5.13577E+18,19.4743,20.0495,0.999,0.07531,15.09003676,0.5752
3.05252E+17,19.0829,19.3998,0.988,0.10751,13.92565569,0.3169
5.05759E+17,16.994,17.0408,1,0.08579,12.32681666,0.0468
5.12276E+17,19.3113,19.4453,0.712,0.09405,14.444506,0.134
3.0274E+17,18.098,18.2069,0.999,0.09741,13.15498228,0.1089
2.51242E+18,19.3172,19.8304,0.992,0.08331,14.71371433,0.5132
5.62146E+17,18.1323,18.3246,1,0.08145,13.57784456,0.1923
5.13547E+18,15.2107,15.2318,0.92,0.04625,11.88514131,0.0211
5.03796E+18,18.2991,18.6106,1,0.06748,14.15322463,0.3115
5.02513E+18,16.2784,16.4903,0.998,0.03535,13.53645291,0.2119
5.61919E+17,20.6448,21.2232,0.975,0.1157,15.32813321,0.5784
9.8075E+16,18.14,18.3794,0.988,0.084,13.51860357,0.2394
2.51235E+18,16.6822,16.6771,0.953,0.09381,11.82095432,-0.0051
2.57416E+18,19.135,19.6024,0.998,0.07102,14.87809666,0.4674
2.91058E+17,14.0291,14.02,0.986,0.02943,11.68514869,-0.0091
4.08556E+17,18.0423,18.1677,0.999,0.07886,13.55801614,0.1254
5.03788E+18,14.6788,14.5426,0.769,0.07861,10.20141102,-0.1362
5.0556E+17,19.7818,20.1449,0.999,0.10524,14.6708958,0.3631
5.1422E+18,17.5361,17.7197,0.992,0.07672,13.11155703,0.1836
2.45284E+18,16.8859,16.9208,1,0.09996,11.88676876,0.0349
2.98575E+17,17.5446,17.6556,1,0.06358,13.52799738,0.111
2.58834E+18,18.2602,18.4465,0.987,0.08064,13.7274474,0.1863
9.16902E+16,15.7851,15.7076,0.959,0.08811,11.05997399,-0.0775
2.46779E+18,16.4482,16.5531,1,0.05834,12.61836788,0.1049
5.12177E+17,18.3147,18.3873,0.999,0.07963,13.80931642,0.0726
4.71271E+18,17.9462,18.1338,1,0.08687,13.25185089,0.1876
2.50913E+18,17.9541,18.0052,0.886,0.08557,13.29249234,0.0511
5.14121E+18,18.1988,18.4009,1,0.07183,13.91727067,0.2021
5.2168E+17,18.1933,19.1853,0.677,0.065,14.12873322,0.992
2.57239E+18,19.7926,20.5634,0.993,0.07894,15.30611439,0.7708
4.08034E+17,17.3171,17.4582,1,0.07417,12.9659586,0.1411
3.18528E+17,16.7587,17.0421,1,0.03519,14.02660367,0.2834
9.52972E+16,15.5442,15.5451,1,0.04742,12.16439225,0.0009
2.51212E+18,16.6174,16.7658,0.988,0.0453,13.33690899,0.1484
2.50441E+18,19.7697,20.1881,0.976,0.10696,14.62359303,0.4184
4.96207E+18,17.4803,17.6249,1,0.08082,12.94270577,0.1446
2.5754E+18,20.0549,20.7631,1,0.08983,15.287793,0.7082
2.46431E+18,20.3466,20.9279,0.992,0.11381,15.06569788,0.5813
5.13618E+18,20.8771,21.1594,0.728,0.11025,15.66520701,0.2823
4.0761E+17,20.5997,20.9021,0.642,0.10116,15.5746559,0.3024
5.14286E+18,19.6725,20.2251,0.999,0.09975,14.67793548,0.5526
2.91186E+17,15.9654,16.0213,0.965,0.04368,12.76398685,0.0559
4.91339E+18,18.1181,18.2237,1,0.08897,13.37188205,0.1056
3.4759E+17,19.9209,20.609,0.992,0.11412,14.63409119,0.6881
4.91215E+18,17.347,17.5348,1,0.0674,13.20370052,0.1878
5.01743E+18,19.4706,20.0493,0.999,0.07167,15.19391298,0.5787
4.71273E+18,20.5739,20.8254,0.676,0.07623,16.1632704,0.2515
4.71273E+18,17.0913,17.161,1,0.07656,12.67129038,0.0697
3.05978E+17,19.313,19.6937,0.993,0.0805,14.7840206,0.3807
5.60307E+17,19.2836,19.6406,0.999,0.07614,14.87553564,0.357
5.18328E+17,18.2319,18.5651,1,0.0633,14.22488145,0.3332
9.81483E+16,19.0816,19.334,0.997,0.10253,14.02734521,0.2524
2.99266E+17,16.8919,16.9036,0.985,0.07186,12.60946394,0.0117
2.58814E+18,19.958,20.2749,0.95,0.11266,14.69915127,0.3169
9.14608E+16,18.8162,19.1961,0.999,0.08307,14.21897895,0.3799
9.03674E+16,19.0492,19.412,0.88,0.09038,14.26883832,0.3628
4.9546E+18,18.8318,19.1527,0.999,0.07944,14.33160382,0.3209
4.6868E+18,16.2327,16.4277,1,0.03172,13.72603411,0.195
5.72096E+17,19.7625,20.2629,0.999,0.10338,14.69031736,0.5004
2.56714E+18,20.4681,20.8537,0.981,0.10941,15.27281491,0.3856
2.45295E+18,17.9599,18.1548,1,0.07209,13.67052487,0.1949
9.05658E+16,18.563,18.9085,0.999,0.07469,14.1966877,0.3455
3.1827E+17,20.2292,20.4746,0.912,0.10119,15.20351202,0.2454
5.13631E+18,15.735,15.8099,1,0.0477,12.3424081,0.0749
3.49112E+17,18.647,19.226,0.999,0.05638,14.89137464,0.579
5.19815E+17,14.4105,14.2719,0.992,0.09977,9.415500139,-0.1386
5.02385E+18,18.3543,18.5898,0.991,0.069,14.16005455,0.2355
2.57559E+18,19.6814,20.2024,0.987,0.09335,14.83082839,0.521
2.57559E+18,19.7756,20.2978,0.999,0.08822,15.04776473,0.5222
4.71157E+18,19.1351,19.5232,0.999,0.08737,14.42828832,0.3881
5.14217E+18,17.786,17.8896,1,0.09335,12.93542839,0.1036
4.08472E+17,18.1785,18.3716,0.999,0.0799,13.6657661,0.1931
2.46078E+18,16.4683,16.5498,1,0.06405,12.43570433,0.0815
2.46773E+18,20.1625,20.7694,0.91,0.10724,15.01071597,0.6069
5.02559E+18,20.6644,20.9876,0.957,0.11723,15.31920618,0.3232
2.91232E+17,17.2817,17.2303,0.986,0.09208,12.46087345,-0.0514
2.56887E+18,20.6104,21.2001,0.701,0.11761,15.25817875,0.5897
3.42347E+17,17.6854,17.8341,1,0.08293,13.09184167,0.1487
5.18202E+17,13.9474,14.0417,0.807,0.0173,12.75716948,0.0943
4.95492E+18,17.1883,17.4077,1,0.0453,13.90780899,0.2194
5.62796E+17,20.2062,20.4685,0.988,0.10754,15.04834984,0.2623
3.56923E+17,12.4956,12.4697,0.682,0.01651,11.40686463,-0.0259
2.45905E+18,17.8574,17.9887,1,0.0654,13.77951126,0.1313
2.56706E+18,20.3786,20.658,0.758,0.10899,15.19166674,0.2794
4.71424E+18,20.0658,20.4013,0.981,0.10307,15.00013862,0.3355
2.45952E+18,16.5719,16.5701,1,0.08734,11.86583406,-0.0018
2.51245E+18,18.205,18.4202,0.993,0.08526,13.55127336,0.2152
9.90648E+16,16.8953,17.0328,0.975,0.05303,13.27269186,0.1375
4.71958E+18,17.1752,17.2611,1,0.09161,12.36548558,0.0859
9.0077E+16,18.5379,18.7021,0.999,0.08946,13.77975553,0.1642
4.95492E+18,20.8509,20.9101,0.828,0.10846,15.674552,0.0592
4.71795E+18,20.631,20.8897,0.958,0.1127,15.37138042,0.2587
4.71952E+18,19.942,20.3425,0.999,0.10361,14.86499163,0.4005
3.578E+17,17.6408,17.8304,1,0.05437,13.96400333,0.1896
9.18691E+16,20.0505,20.7611,0.972,0.09426,15.17886282,0.7106
3.49194E+17,19.6213,20.0918,0.999,0.10166,14.58554947,0.4705
2.97471E+17,15.6286,15.7786,0.929,0.03486,12.91696309,0.15
9.00759E+16,20.1264,20.6862,0.984,0.09973,15.1322709,0.5598
4.71952E+18,19.8285,20.3375,0.999,0.10648,14.69215979,0.509
2.51089E+18,16.4773,16.5109,1,0.08663,11.78895843,0.0336
2.57551E+18,18.9379,19.1735,0.998,0.09387,14.07526591,0.2356
